id,fjmc,fjdm,pcsmc,pcsdm,jwqmc,ewbj
57018678,浦东分局,310115,川沙派出所,310115410000,王桥警务区,"MULTIPOLYGON(((121.688063 31.202239,121.691866 31.202896,121.692774 31.203054,121.693694 31.203252,121.695629 31.203669,121.696467 31.203818,121.69734 31.203976,121.698209 31.20416,121.699054 31.204315,121.696773 31.210161,121.682494 31.20663,121.682632 31.206132,121.682796 31.205541,121.683968 31.20142,121.688063 31.202239)))"
57018679,浦东分局,310115,黄楼派出所,310115620000,杜坊村赵行村警务区,"MULTIPOLYGON(((121.689733 31.169008,121.689299 31.169901,121.695953 31.172725,121.695969 31.172672,121.697905 31.173378,121.699757 31.174018,121.701043 31.174326,121.702653 31.174695,121.703433 31.171896,121.704155 31.169276,121.705876 31.165347,121.698418 31.163945,121.698647 31.165647,121.698822 31.167051,121.695479 31.165976,121.694581 31.165708,121.693677 31.165342,121.691987 31.164687,121.690991 31.166546,121.69003 31.168397,121.68988 31.168708,121.689733 31.169008)))"
57018691,浦东分局,310115,王港派出所,310115650000,暮二村警务区,"MULTIPOLYGON(((121.676533 31.222876,121.675309 31.222622,121.674789 31.222526,121.67403 31.222634,121.671261 31.22295,121.669761 31.223133,121.668197 31.223318,121.666036 31.223495,121.665087 31.22351,121.663891 31.223219,121.66016 31.222315,121.660623 31.221095,121.661933 31.221856,121.663024 31.222279,121.663388 31.22181,121.664088 31.221937,121.665272 31.222147,121.665598 31.220116,121.666709 31.220229,121.667528 31.219856,121.668074 31.219711,121.668861 31.219729,121.66955 31.220054,121.670013 31.218824,121.670591 31.218468,121.671151 31.21694,121.672395 31.217117,121.673254 31.214996,121.675146 31.215607,121.675784 31.215791,121.677246 31.213296,121.677342 31.213153,121.678099 31.212203,121.678487 31.212245,121.677904 31.214765,121.677381 31.218049,121.676533 31.222876)))"
57018694,浦东分局,310115,王港派出所,310115650000,金枫警务区,"MULTIPOLYGON(((121.677855 31.238555,121.676847 31.240626,121.67865 31.241155,121.680662 31.24174,121.684742 31.242944,121.684998 31.241977,121.685264 31.239978,121.685511 31.238135,121.685531 31.238047,121.684402 31.237506,121.684559 31.237052,121.683994 31.236876,121.684137 31.236403,121.683553 31.236198,121.683545 31.236228,121.683459 31.236192,121.683292 31.236431,121.683237 31.236639,121.682992 31.237324,121.68292 31.237797,121.68287 31.23786,121.682797 31.237954,121.682663 31.238128,121.682041 31.238044,121.681446 31.237868,121.681131 31.237776,121.680191 31.237521,121.679373 31.237395,121.67848 31.23719,121.677855 31.238555)))"
57018697,浦东分局,310115,科教园区治安派出所,310115950000,迎薰居委警务区,"MULTIPOLYGON(((121.761434 31.035116,121.763795 31.035031,121.763677 31.030868,121.762619 31.031038,121.760674 31.031353,121.760914 31.031996,121.761214 31.033446,121.761434 31.035116)))"
57018698,浦东分局,310115,浦兴路派出所,310115780000,平度警务区,"MULTIPOLYGON(((121.591848 31.252661,121.590958 31.253579,121.592355 31.254367,121.592773 31.254617,121.59321 31.254876,121.593608 31.255145,121.594051 31.255474,121.594315 31.255174,121.594288 31.255055,121.59469 31.254599,121.594928 31.254334,121.595088 31.254163,121.595201 31.25417,121.59525 31.254179,121.595575 31.254209,121.595723 31.254213,121.596021 31.253829,121.596337 31.253427,121.596615 31.253072,121.596805 31.252833,121.597042 31.252591,121.59593 31.251848,121.594681 31.251023,121.594097 31.250642,121.593647 31.25033,121.593208 31.250936,121.593007 31.251245,121.592839 31.251513,121.592487 31.252006,121.592338 31.25215,121.592216 31.252267,121.592201 31.252285,121.592053 31.252426,121.591848 31.252661)),((121.592201 31.252285,121.592203 31.252283,121.592199 31.252285,121.592201 31.252285)))"
57018704,浦东分局,310115,杨园派出所,310115760000,第七警务区,"MULTIPOLYGON(((121.64396 31.301149,121.639068 31.299977,121.638128 31.301299,121.637357 31.301009,121.639477 31.298226,121.637697 31.297423,121.639417 31.294566,121.645717 31.297095,121.650759 31.298545,121.650766 31.298079,121.651152 31.297531,121.652301 31.29775,121.653211 31.296456,121.654973 31.296933,121.654321 31.298064,121.655253 31.298337,121.654812 31.300043,121.655678 31.300328,121.654798 31.303217,121.656565 31.303482,121.655819 31.304629,121.653458 31.304358,121.650013 31.303956,121.647758 31.303848,121.644265 31.303653,121.644109 31.303642,121.64396 31.301149)))"
57018708,浦东分局,310115,川沙派出所,310115410000,侨光警务区,"MULTIPOLYGON(((121.696434 31.1998,121.695477 31.203637,121.697193 31.203942,121.698894 31.204294,121.699418 31.203062,121.700116 31.203274,121.700175 31.203126,121.700807 31.203289,121.701749 31.203521,121.701994 31.202642,121.7024 31.202683,121.703044 31.201289,121.703855 31.201644,121.704545 31.200317,121.704287 31.200057,121.704561 31.198679,121.703398 31.198756,121.702947 31.198781,121.699301 31.197816,121.699148 31.197638,121.699171 31.197395,121.699278 31.196468,121.697254 31.196254,121.696434 31.1998)))"
57018711,浦东分局,310115,横沔派出所,310115860000,怡元村警务区,"MULTIPOLYGON(((121.628255 31.114964,121.626949 31.114523,121.626079 31.113961,121.624758 31.113399,121.623373 31.112819,121.623111 31.113202,121.62266 31.113155,121.622027 31.113614,121.620458 31.112957,121.619416 31.1128,121.617161 31.110936,121.614698 31.112032,121.616441 31.113882,121.616851 31.114136,121.616003 31.117434,121.615391 31.11732,121.615197 31.118011,121.614563 31.120169,121.609239 31.119046,121.608398 31.122091,121.606648 31.121437,121.606403 31.121931,121.607026 31.122239,121.608208 31.122862,121.609243 31.122667,121.61088 31.123217,121.611361 31.123389,121.611433 31.123417,121.611959 31.123832,121.613619 31.123881,121.614409 31.12366,121.617347 31.123626,121.618453 31.123505,121.619573 31.123568,121.620507 31.123618,121.620663 31.123634,121.622863 31.123881,121.624652 31.123917,121.626012 31.124306,121.628255 31.114964)))"
57018717,浦东分局,310115,横沔派出所,310115860000,海尚康庭居委警务区,"MULTIPOLYGON(((121.597104 31.128514,121.597122 31.128003,121.597265 31.127442,121.597398 31.126873,121.597535 31.126286,121.597624 31.125985,121.597873 31.125201,121.598186 31.124091,121.598275 31.123813,121.599262 31.124543,121.599656 31.124893,121.599986 31.125284,121.600116 31.125435,121.60077 31.125566,121.60143 31.125668,121.602282 31.125783,121.601874 31.127091,121.601688 31.127572,121.601408 31.128035,121.601064 31.128547,121.600702 31.129041,121.600238 31.128989,121.599623 31.128925,121.598921 31.128811,121.597104 31.128514)))"
57018721,浦东分局,310115,东明路派出所,310115770000,金禾苑警务区,"MULTIPOLYGON(((121.52678 31.148384,121.527033 31.148049,121.527239 31.147773,121.529184 31.148295,121.529662 31.148422,121.530109 31.148555,121.531022 31.148819,121.529496 31.151089,121.527988 31.150593,121.526423 31.150064,121.525775 31.14984,121.526273 31.14911,121.52678 31.148384)))"
57018724,浦东分局,310115,北蔡派出所,310115460000,绿川二居警务区,"MULTIPOLYGON(((121.550461 31.172468,121.551333 31.168444,121.55222 31.168706,121.553066 31.16899,121.552423 31.171443,121.553271 31.171721,121.554211 31.172026,121.553678 31.173463,121.552201 31.17299,121.550461 31.172468)))"
57018727,浦东分局,310115,龚路派出所,310115670000,金钻苑警务区,"MULTIPOLYGON(((121.678226 31.279968,121.679502 31.277392,121.67955 31.277416,121.68085 31.274366,121.685392 31.27587,121.681762 31.280988,121.681549 31.281104,121.678226 31.279968)))"
57018731,浦东分局,310115,顾路派出所,310115660000,顾东村警务区,"MULTIPOLYGON(((121.6601 31.291127,121.658772 31.293935,121.656843 31.293423,121.656212 31.294414,121.656007 31.294421,121.654999 31.296867,121.654323 31.298067,121.655244 31.298336,121.654807 31.300049,121.65568 31.300328,121.654795 31.303212,121.656563 31.303481,121.655829 31.304616,121.658121 31.304924,121.65816 31.304907,121.666342 31.306068,121.665473 31.305712,121.664569 31.305432,121.665354 31.302228,121.660978 31.301371,121.662331 31.299304,121.664217 31.299595,121.664619 31.298577,121.665126 31.297408,121.667226 31.297592,121.667468 31.296835,121.668427 31.297021,121.668724 31.296053,121.66755 31.295783,121.667959 31.29472,121.667651 31.294652,121.668089 31.293687,121.671203 31.294475,121.671559 31.293431,121.666998 31.292364,121.664421 31.291659,121.660274 31.290721,121.660101 31.291129,121.665002 31.292215,121.664223 31.293502,121.666512 31.294188,121.666424 31.294423,121.665537 31.296658,121.662794 31.295866,121.664998 31.292217,121.6601 31.291127)))"
57018735,浦东分局,310115,宣桥派出所,310115210000,宣桥村警务区,"MULTIPOLYGON(((121.691024 31.025249,121.691985 31.02536,121.693007 31.025316,121.694693 31.024863,121.694356 31.026304,121.693986 31.028181,121.693346 31.032027,121.703702 31.033601,121.703695 31.037289,121.70713 31.037596,121.708719 31.037613,121.708522 31.033752,121.70846 31.032439,121.710118 31.032522,121.709999 31.028214,121.707055 31.028217,121.707055 31.026471,121.707171 31.021927,121.711523 31.021716,121.711516 31.020731,121.714579 31.020666,121.714482 31.020335,121.718609 31.020159,121.72375 31.020119,121.725773 31.019954,121.725962 31.010311,121.689679 31.011985,121.68954 31.018444,121.689167 31.024907,121.691024 31.025249),(121.699144 31.019367,121.706529 31.019677,121.706491 31.026348,121.700739 31.026255,121.700575 31.026122,121.697668 31.026094,121.699144 31.019367),(121.699505 31.018379,121.699687 31.017166,121.699322 31.017051,121.69899 31.017024,121.698296 31.016841,121.696849 31.016558,121.697584 31.01456,121.700063 31.014984,121.701911 31.014921,121.701715 31.016639,121.701527 31.018285,121.699505 31.018379)))"
57018742,浦东分局,310115,龚路派出所,310115670000,永华苑警务区,"MULTIPOLYGON(((121.682369 31.271159,121.68369 31.267783,121.689636 31.269476,121.687804 31.272226,121.682369 31.271159)))"
57018743,浦东分局,310115,浦兴路派出所,310115780000,双桥警务区,"MULTIPOLYGON(((121.588769 31.28675,121.588681 31.286288,121.58864 31.285352,121.588612 31.284574,121.588574 31.283629,121.592468 31.284076,121.593851 31.284209,121.596206 31.284416,121.598037 31.28452,121.599053 31.284561,121.599195 31.284559,121.599853 31.28459,121.601602 31.284652,121.602866 31.284721,121.603789 31.284748,121.604303 31.284744,121.604306 31.28692,121.604303 31.288607,121.599874 31.287799,121.596636 31.287246,121.594613 31.286942,121.592618 31.286749,121.590646 31.286729,121.588769 31.28675)))"
57018755,浦东分局,310115,宣桥派出所,310115210000,腰路村警务室,"MULTIPOLYGON(((121.686535 31.064147,121.68651 31.065978,121.685692 31.065952,121.685653 31.066111,121.685001 31.066097,121.68503 31.065306,121.68378 31.065312,121.683786 31.066728,121.682596 31.066555,121.682523 31.068079,121.68356 31.068154,121.682323 31.072828,121.681101 31.078087,121.680212 31.078131,121.678723 31.078555,121.678137 31.078464,121.678023 31.079966,121.6774 31.079968,121.677363 31.080012,121.683599 31.080809,121.690108 31.08185,121.69325 31.08206,121.700986 31.082934,121.703056 31.0751,121.704584 31.072689,121.705472 31.070035,121.704593 31.069965,121.70466 31.06852,121.704602 31.066692,121.701333 31.066277,121.69555 31.065403,121.686535 31.064147)))"
57018766,浦东分局,310115,黄楼派出所,310115620000,黄楼居委警务区,"MULTIPOLYGON(((121.664959 31.167452,121.669819 31.168594,121.670174 31.166977,121.672232 31.16774,121.67235 31.1674,121.672429 31.167179,121.672614 31.166747,121.672811 31.166412,121.671866 31.16617,121.671989 31.165951,121.672683 31.166087,121.673131 31.16499,121.670311 31.164168,121.670568 31.163171,121.671613 31.15889,121.66416 31.157139,121.657685 31.155988,121.651437 31.15548,121.651329 31.157564,121.657944 31.158158,121.664574 31.158979,121.664655 31.161764,121.664959 31.167452)),((121.668625 31.166606,121.668611 31.166613,121.668673 31.166621,121.668625 31.166606)))"
57018769,浦东分局,310115,川沙派出所,310115410000,舒馨警务区,"MULTIPOLYGON(((121.664809 31.192042,121.666704 31.192631,121.66862 31.193193,121.670324 31.193205,121.670429 31.191371,121.670067 31.191255,121.671046 31.189035,121.670137 31.189066,121.669224 31.189089,121.667442 31.188486,121.665813 31.187923,121.664809 31.192042)))"
57018773,浦东分局,310115,龚路派出所,310115670000,直二村警务区,"MULTIPOLYGON(((121.676451 31.259032,121.676929 31.258017,121.678122 31.258371,121.680256 31.258988,121.680994 31.257354,121.68158 31.255721,121.684781 31.256637,121.686278 31.257122,121.687777 31.25756,121.686881 31.259898,121.685426 31.259401,121.685164 31.259976,121.685696 31.260195,121.685014 31.261841,121.678947 31.260343,121.676535 31.259039,121.676515 31.259068,121.676451 31.259032)))"
57018777,浦东分局,310115,科教园区治安派出所,310115950000,远东村警务区,"MULTIPOLYGON(((121.804076 31.041763,121.801783 31.041876,121.801498 31.041689,121.800389 31.041721,121.800247 31.040139,121.799827 31.039729,121.799657 31.039826,121.799431 31.03945,121.799289 31.039316,121.798879 31.039341,121.79861 31.039548,121.798129 31.039525,121.797902 31.039197,121.797754 31.039213,121.797598 31.03922,121.797217 31.039132,121.796706 31.039363,121.796186 31.039378,121.796039 31.039215,121.795961 31.038962,121.796152 31.038471,121.796134 31.038136,121.7961 31.038042,121.796032 31.037801,121.796001 31.03777,121.796218 31.037176,121.796381 31.036896,121.796528 31.036629,121.796209 31.036569,121.795725 31.036514,121.795426 31.036556,121.794979 31.036312,121.79468 31.036063,121.794572 31.035708,121.793942 31.035709,121.793196 31.035867,121.793146 31.036123,121.790781 31.036428,121.790791 31.036703,121.790315 31.036687,121.79017 31.036545,121.788725 31.036464,121.787163 31.036474,121.78319 31.036407,121.78328 31.03401,121.787108 31.034014,121.787765 31.034093,121.788311 31.034308,121.789083 31.034248,121.790094 31.034105,121.790586 31.034177,121.791051 31.034148,121.791922 31.034195,121.792725 31.034578,121.793043 31.034617,121.793312 31.03453,121.793815 31.034504,121.793825 31.033702,121.793863 31.030543,121.794006 31.030539,121.794179 31.030438,121.794619 31.03062,121.796036 31.030925,121.797941 31.031253,121.798693 31.031463,121.801219 31.031154,121.802083 31.030938,121.803313 31.030631,121.803642 31.03055,121.804134 31.030428,121.805211 31.03016,121.806496 31.030003,121.807807 31.029718,121.809926 31.029854,121.811047 31.029781,121.812946 31.029466,121.813856 31.02949,121.815601 31.029824,121.816481 31.030046,121.817337 31.030358,121.817798 31.030561,121.818205 31.030544,121.818826 31.030433,121.819681 31.030423,121.820582 31.030337,121.821118 31.030231,121.82157 31.030155,121.821742 31.030395,121.822028 31.030601,121.822181 31.030868,121.822202 31.031145,121.822119 31.031522,121.821986 31.031891,121.821734 31.032183,121.821428 31.032577,121.817268 31.032473,121.816955 31.0349,121.820293 31.035877,121.819866 31.038143,121.819712 31.0392,121.819627 31.040388,121.815599 31.040222,121.813718 31.040382,121.811865 31.040928,121.809529 31.041661,121.806823 31.041772,121.804076 31.041763)))"
57018784,浦东分局,310115,凌桥派出所,310115740000,西新村警务区,"MULTIPOLYGON(((121.531013 31.357143,121.529066 31.35703,121.527877 31.357022,121.527174 31.356992,121.526672 31.356799,121.525854 31.356606,121.523718 31.356265,121.523113 31.356164,121.522535 31.35612,121.521395 31.356185,121.520933 31.356301,121.520482 31.356431,121.520005 31.356629,121.519404 31.356907,121.518627 31.357103,121.518189 31.357251,121.517934 31.357344,121.517665 31.357426,121.517388 31.357477,121.517304 31.357551,121.516964 31.35752,121.516635 31.357549,121.515721 31.357577,121.514774 31.357695,121.514213 31.357738,121.513239 31.357793,121.512711 31.357818,121.511692 31.357819,121.511185 31.357948,121.512474 31.356613,121.51381 31.355779,121.514869 31.354985,121.515327 31.354618,121.515991 31.354176,121.518491 31.352723,121.52085 31.351377,121.524404 31.349251,121.525598 31.348527,121.526874 31.347859,121.530816 31.346013,121.534511 31.345166,121.539712 31.343842,121.54508 31.342574,121.545398 31.343464,121.545876 31.344817,121.547251 31.347449,121.544942 31.348429,121.544454 31.350012,121.544778 31.351896,121.543491 31.352133,121.542296 31.352538,121.540917 31.352875,121.539409 31.353248,121.536665 31.354124,121.531013 31.357143)))"
57018790,浦东分局,310115,惠南派出所,310115380000,靖海警务区,"MULTIPOLYGON(((121.778964 31.04916,121.776442 31.049134,121.772514 31.049136,121.768441 31.049282,121.765239 31.049428,121.762823 31.049268,121.763124 31.047662,121.763423 31.045521,121.763276 31.044786,121.764765 31.044599,121.768249 31.044216,121.768416 31.046163,121.768545 31.048146,121.770593 31.048087,121.772372 31.048017,121.779027 31.047937,121.778964 31.04916)))"
57018792,浦东分局,310115,宣桥派出所,310115210000,陆桥村警务区,"MULTIPOLYGON(((121.667455 31.007292,121.66735 31.00625,121.668275 31.006231,121.668441 31.003492,121.668472 31.003489,121.668608 31.001883,121.669677 31.00197,121.669803 31.002357,121.670497 31.002476,121.67059 31.001935,121.67202 31.001957,121.672384 31.001877,121.672425 31.003069,121.673106 31.003092,121.674454 31.002852,121.674355 31.002403,121.674483 31.002276,121.674396 31.001505,121.675286 31.001399,121.675243 31.000988,121.676448 31.000784,121.676231 30.99957,121.677281 30.999651,121.677426 31.001273,121.678657 31.001099,121.678558 31.000258,121.680509 31.000167,121.680739 30.999947,121.68075 30.999691,121.681091 30.999681,121.681066 31.000038,121.68609 30.999624,121.687563 30.999494,121.68736 30.998357,121.68803 30.998149,121.688076 30.997519,121.687189 30.99774,121.687265 30.996399,121.687062 30.99627,121.68726 30.994806,121.685317 30.995031,121.685221 30.992812,121.683438 30.992716,121.68203 30.992747,121.680148 30.993083,121.680098 30.990849,121.681624 30.990145,121.683654 30.989814,121.686214 30.990034,121.68874 30.990096,121.691516 30.989671,121.694284 30.988907,121.697336 30.987654,121.699524 30.987389,121.702448 30.986032,121.70684 30.984415,121.708187 30.983772,121.707464 30.985587,121.707477 30.986964,121.708044 30.98746,121.707264 30.988964,121.706964 30.991185,121.712682 30.989394,121.713041 30.990093,121.715165 30.989143,121.715385 30.989594,121.714288 30.990081,121.714465 30.991284,121.717169 30.990274,121.718036 30.992041,121.715917 30.99323,121.71533 30.993499,121.715228 30.993511,121.71538 30.994898,121.716971 30.994303,121.71728 30.995094,121.716651 30.995328,121.717445 30.996484,121.7224 30.993633,121.723661 30.995859,121.724953 30.995084,121.725779 30.997579,121.723195 30.998932,121.723716 31.001812,121.726741 31.000311,121.727482 31.001886,121.726123 31.002571,121.725924 31.0055,121.72377 31.00554,121.724117 31.009874,121.72548 31.010333,121.713623 31.010897,121.689673 31.011989,121.689673 31.011836,121.676653 31.012935,121.669938 31.013519,121.669253 31.013528,121.666241 31.013649,121.666227 31.012139,121.663244 31.012355,121.66309 31.010869,121.665723 31.01076,121.665777 31.009542,121.666125 31.009439,121.666089 31.009106,121.666267 31.009075,121.666281 31.008726,121.666006 31.008767,121.665293 31.008959,121.66416 31.009633,121.663402 31.007478,121.663571 31.007443,121.663479 31.006708,121.666569 31.006814,121.66658 31.007408,121.667455 31.007292)))"
57018793,浦东分局,310115,川沙派出所,310115410000,华盛警务区,"MULTIPOLYGON(((121.690636 31.192089,121.691383 31.192384,121.692017 31.192631,121.692465 31.192808,121.692971 31.193001,121.694123 31.193438,121.694636 31.193616,121.69636 31.194185,121.697637 31.194608,121.697274 31.196145,121.695831 31.195812,121.695048 31.195639,121.694565 31.195527,121.693881 31.195369,121.693647 31.195323,121.693201 31.195275,121.69228 31.195154,121.691289 31.195013,121.690496 31.194892,121.689927 31.194804,121.690636 31.192089)))"
57018803,浦东分局,310115,宣桥派出所,310115210000,光明村警务区,"MULTIPOLYGON(((121.709541 31.087603,121.709348 31.089537,121.713963 31.089711,121.713765 31.090733,121.717868 31.091266,121.719925 31.091178,121.720948 31.091505,121.724007 31.091786,121.72604 31.091771,121.726211 31.091167,121.7271 31.091166,121.727306 31.090027,121.728724 31.090117,121.729977 31.08682,121.731346 31.087029,121.731598 31.086264,121.732598 31.0864,121.733569 31.083056,121.734577 31.079577,121.731189 31.079185,121.731838 31.075801,121.735611 31.076155,121.736258 31.072479,121.730657 31.072099,121.731124 31.06906,121.733745 31.068854,121.733578 31.067711,121.731321 31.067832,121.726666 31.068472,121.723115 31.06896,121.721281 31.069225,121.720241 31.069228,121.719065 31.068445,121.717003 31.067642,121.716871 31.069271,121.71644 31.070996,121.716952 31.071033,121.716297 31.073391,121.720684 31.074272,121.721535 31.071291,121.723913 31.07159,121.72258 31.076871,121.720218 31.076703,121.719522 31.079251,121.713262 31.078782,121.712264 31.082672,121.710865 31.08251,121.710582 31.085072,121.709976 31.087673,121.709541 31.087603)))"
57018813,浦东分局,310115,宣桥派出所,310115210000,光辉村警务区,"MULTIPOLYGON(((121.701444 31.064292,121.701475 31.062008,121.702854 31.062334,121.705583 31.062976,121.705595 31.062914,121.709744 31.063486,121.711961 31.063582,121.713441 31.063307,121.713931 31.059137,121.712402 31.058901,121.708404 31.058829,121.707304 31.058904,121.707436 31.057688,121.704766 31.057547,121.701952 31.057796,121.703326 31.05434,121.705056 31.050031,121.731119 31.049155,121.727061 31.051006,121.727464 31.055465,121.730432 31.05513,121.730452 31.055425,121.7307 31.057098,121.730394 31.05718,121.730445 31.057526,121.729361 31.057525,121.728188 31.062472,121.730125 31.063162,121.729977 31.063162,121.729797 31.064751,121.731028 31.065427,121.730997 31.065792,121.734117 31.066714,121.734084 31.067678,121.731236 31.067836,121.721392 31.069205,121.72162 31.063369,121.720541 31.063213,121.720612 31.062789,121.720601 31.06228,121.718945 31.062245,121.718813 31.062396,121.718913 31.06342,121.716449 31.063646,121.71623 31.062778,121.713608 31.063313,121.713412 31.064886,121.701444 31.064292)))"
57018817,浦东分局,310115,浦兴路派出所,310115780000,台儿庄警务区,"MULTIPOLYGON(((121.589515 31.264468,121.590259 31.262994,121.591175 31.263368,121.591664 31.263567,121.592164 31.263775,121.593875 31.263792,121.595194 31.264342,121.594129 31.266248,121.594101 31.266239,121.594082 31.266269,121.589515 31.264468)))"
57018819,浦东分局,310115,宣桥派出所,310115210000,项埭村警务区,"MULTIPOLYGON(((121.70888 31.040171,121.706453 31.040388,121.701325 31.040857,121.694274 31.040533,121.693714 31.043399,121.695204 31.043681,121.694177 31.046786,121.693572 31.046785,121.685189 31.045772,121.684493 31.04821,121.68506 31.048211,121.684757 31.049868,121.692306 31.049963,121.69976 31.050064,121.704836 31.050113,121.704871 31.050047,121.714506 31.049725,121.714601 31.047199,121.717582 31.047117,121.722115 31.046584,121.724756 31.046234,121.724816 31.044856,121.726417 31.044911,121.726402 31.046229,121.728222 31.04585,121.728257 31.048013,121.727772 31.048167,121.727789 31.049275,121.731117 31.049158,121.731051 31.049004,121.731432 31.04854,121.732278 31.048209,121.732049 31.042954,121.727985 31.042951,121.727985 31.04197,121.724721 31.042665,121.72378 31.042906,121.722273 31.043066,121.72212 31.046584,121.717584 31.047113,121.714604 31.047195,121.708223 31.04721,121.70888 31.040171)),((121.732147 31.048273,121.732159 31.048273,121.732172 31.048273,121.732147 31.048273)))"
57018823,浦东分局,310115,科教园区治安派出所,310115950000,陶桥村警务区,"MULTIPOLYGON(((121.707136 31.037599,121.707169 31.037908,121.707112 31.038272,121.707689 31.038433,121.707953 31.038508,121.708019 31.037879,121.709074 31.037939,121.70907 31.038254,121.709049 31.038812,121.709261 31.038893,121.709285 31.039056,121.709738 31.039089,121.70977 31.039517,121.71011 31.039534,121.710118 31.039176,121.710176 31.03917,121.710122 31.040076,121.710874 31.04004,121.710938 31.037634,121.707136 31.037599)))"
57018824,浦东分局,310115,科教园区治安派出所,310115950000,城南村警务区,"MULTIPOLYGON(((121.742968 31.022772,121.743312 31.022662,121.743337 31.022702,121.74296 31.022917,121.743241 31.0236,121.743255 31.023798,121.743198 31.023797,121.742901 31.023754,121.742473 31.023768,121.741808 31.023789,121.741823 31.02297,121.742457 31.022946,121.742499 31.022786,121.742968 31.022772)))"
57018828,浦东分局,310115,宣桥派出所,310115210000,新安村警务区,"MULTIPOLYGON(((121.694682 31.024857,121.693947 31.028144,121.683169 31.027473,121.681339 31.027384,121.680432 31.027165,121.679467 31.02693,121.679224 31.027437,121.67854 31.027216,121.677994 31.026795,121.677154 31.026483,121.676032 31.026109,121.674531 31.025822,121.673306 31.025678,121.672923 31.02555,121.672525 31.027014,121.671703 31.026768,121.67022 31.026828,121.6702 31.026632,121.669834 31.026597,121.669863 31.025681,121.669037 31.025758,121.668377 31.026155,121.668518 31.025286,121.667842 31.025112,121.668339 31.023653,121.668068 31.023609,121.66824 31.02217,121.668933 31.022277,121.67134 31.022554,121.671634 31.020821,121.672666 31.021064,121.67277 31.020464,121.671665 31.02045,121.670924 31.018279,121.675197 31.01869,121.674918 31.016949,121.675624 31.016794,121.675568 31.01628,121.67663 31.016089,121.676547 31.01568,121.677284 31.015589,121.677673 31.01559,121.677651 31.015401,121.678495 31.015252,121.678525 31.014842,121.678878 31.014809,121.678766 31.013713,121.674697 31.013708,121.669906 31.01352,121.689665 31.011834,121.689543 31.018312,121.689165 31.024898,121.691017 31.025243,121.691957 31.025367,121.693 31.025313,121.694682 31.024857)))"
57018832,浦东分局,310115,顾路派出所,310115660000,赵桥村警务区,"MULTIPOLYGON(((121.644467 31.296594,121.645713 31.297094,121.650771 31.298544,121.65076 31.298075,121.652151 31.296096,121.650899 31.295594,121.65159 31.29424,121.649975 31.293599,121.651026 31.291723,121.650277 31.29151,121.650419 31.290048,121.649274 31.290007,121.650746 31.287689,121.644396 31.285844,121.644724 31.296219,121.644467 31.296594)))"
57018839,浦东分局,310115,川沙派出所,310115410000,大洪警务区,"MULTIPOLYGON(((121.693067 31.183323,121.693697 31.183545,121.69388 31.183595,121.694028 31.183594,121.694421 31.182603,121.693429 31.182252,121.693067 31.183323)))"
57018843,浦东分局,310115,张江派出所,310115450000,晨晖路警务区,"MULTIPOLYGON(((121.592607 31.202751,121.592725 31.201343,121.595015 31.201578,121.595162 31.200105,121.600286 31.201152,121.600192 31.204233,121.592607 31.202751)))"
57018854,浦东分局,310115,杨园派出所,310115760000,第三警务区,"MULTIPOLYGON(((121.629353 31.319916,121.631488 31.317207,121.632614 31.317912,121.634486 31.315759,121.636387 31.316965,121.631392 31.321171,121.629353 31.319916)))"
57018862,浦东分局,310115,新场派出所,310115390000,新卫警务区,"MULTIPOLYGON(((121.644827 31.030306,121.645016 31.029956,121.64536 31.029421,121.64551 31.029333,121.645451 31.029311,121.645176 31.029094,121.645004 31.028916,121.644916 31.0288,121.644883 31.028709,121.6446 31.028578,121.644314 31.028479,121.644153 31.028422,121.64358 31.029909,121.643304 31.030498,121.642778 31.030558,121.642006 31.030595,121.641834 31.031363,121.641319 31.032804,121.640675 31.034661,121.639977 31.034442,121.639228 31.034212,121.638574 31.03401,121.636938 31.033499,121.633803 31.032493,121.632978 31.032229,121.633616 31.029468,121.633802 31.029198,121.632636 31.030153,121.630959 31.031756,121.629006 31.032936,121.626218 31.033954,121.626131 31.034793,121.623609 31.034587,121.62379 31.036511,121.62363 31.036829,121.622915 31.037234,121.622294 31.037561,121.622268 31.038184,121.622704 31.038172,121.622808 31.037867,121.623095 31.037879,121.6231 31.040709,121.627743 31.041221,121.627862 31.043803,121.6279 31.044641,121.629089 31.044318,121.629723 31.044206,121.630261 31.044195,121.631366 31.044226,121.636362 31.04442,121.636404 31.045039,121.638293 31.044934,121.640049 31.045365,121.6408 31.04541,121.641669 31.045942,121.642504 31.046197,121.643393 31.046455,121.644279 31.046587,121.644997 31.046439,121.64671 31.046306,121.646604 31.044961,121.646778 31.044319,121.647027 31.043215,121.645495 31.042989,121.6456 31.042631,121.644973 31.04251,121.645205 31.041352,121.645452 31.040221,121.645558 31.039427,121.645721 31.038912,121.645639 31.037902,121.647129 31.037149,121.647603 31.036823,121.648645 31.036761,121.649142 31.034611,121.649708 31.031854,121.649244 31.031802,121.648529 31.031679,121.647795 31.031525,121.647575 31.032489,121.647455 31.032982,121.646442 31.032875,121.64471 31.032365,121.64466 31.032325,121.643631 31.032081,121.643714 31.031613,121.643793 31.031167,121.64358 31.031146,121.643156 31.031094,121.64234 31.030975,121.642396 31.030662,121.643762 31.030803,121.644118 31.030821,121.644682 31.030795,121.644765 31.030412,121.644827 31.030306)))"
